lon,lat,date,day_of_week,month_name
2.172,41.386,2019-12-25,Wednesday,December
2.172,41.386,2019-08-05,Monday,August
2.172,41.386,2019-03-15,Friday,March
2.172,41.386,2019-01-03,Thursday,January
2.172,41.386,2019-12-12,Thursday,December
2.172,41.386,2019-12-13,Friday,December
2.172,41.386,2019-03-11,Monday,March
2.173,41.386,2019-08-10,Saturday,August
2.173,41.386,2019-01-13,Sunday,January
2.173,41.386,2019-01-06,Sunday,January
2.178,41.386,2019-12-18,Wednesday,December
2.184,41.386,2019-08-21,Wednesday,August
2.184,41.386,2019-03-29,Friday,March
2.184,41.386,2019-07-08,Monday,July
2.185,41.386,2019-05-02,Thursday,May
2.185,41.386,2019-03-25,Monday,March
2.185,41.386,2019-06-11,Tuesday,June
2.185,41.386,2019-08-15,Thursday,August
2.185,41.386,2019-12-03,Tuesday,December
2.185,41.386,2019-09-07,Saturday,September
2.185,41.386,2019-06-16,Sunday,June
2.185,41.386,2019-08-05,Monday,August
2.186,41.386,2019-12-17,Tuesday,December
2.186,41.386,2019-07-19,Friday,July
2.154,41.385,2019-05-10,Friday,May
2.16,41.385,2019-11-27,Wednesday,November
2.16,41.385,2019-05-13,Monday,May
2.16,41.385,2019-06-17,Monday,June
2.16,41.385,2019-01-19,Saturday,January
2.16,41.385,2019-07-04,Thursday,July
2.16,41.385,2019-08-07,Wednesday,August
2.16,41.385,2019-02-08,Friday,February
2.161,41.385,2019-09-07,Saturday,September
2.161,41.385,2019-05-23,Thursday,May
2.161,41.385,2019-04-08,Monday,April
2.161,41.385,2019-04-19,Friday,April
2.161,41.385,2019-11-25,Monday,November
2.161,41.385,2019-06-11,Tuesday,June
2.161,41.385,2019-05-19,Sunday,May
2.161,41.385,2019-10-22,Tuesday,October
2.162,41.385,2019-08-14,Wednesday,August
2.162,41.385,2019-07-22,Monday,July
2.162,41.385,2019-01-18,Friday,January
2.163,41.385,2019-12-20,Friday,December
2.163,41.385,2019-11-07,Thursday,November
2.164,41.385,2019-05-05,Sunday,May
2.164,41.385,2019-08-04,Sunday,August
2.164,41.385,2019-03-19,Tuesday,March
2.164,41.385,2019-09-25,Wednesday,September
2.164,41.385,2019-07-12,Friday,July
2.164,41.385,2019-01-10,Thursday,January
2.165,41.385,2019-08-01,Thursday,August
2.165,41.385,2019-01-06,Sunday,January
2.165,41.385,2019-01-21,Monday,January
2.165,41.385,2019-04-29,Monday,April
2.165,41.385,2019-03-26,Tuesday,March
2.165,41.385,2019-11-08,Friday,November
2.165,41.385,2019-05-22,Wednesday,May
2.165,41.385,2019-07-31,Wednesday,July
2.166,41.385,2019-04-25,Thursday,April
2.166,41.385,2019-08-24,Saturday,August
2.166,41.385,2019-03-16,Saturday,March
2.166,41.385,2019-01-27,Sunday,January
2.166,41.385,2019-12-31,Tuesday,December
2.167,41.385,2019-08-17,Saturday,August
2.167,41.385,2019-11-14,Thursday,November
2.167,41.385,2019-12-20,Friday,December
2.167,41.385,2019-07-14,Sunday,July
2.167,41.385,2019-03-05,Tuesday,March
2.167,41.385,2019-08-08,Thursday,August
2.167,41.385,2019-01-07,Monday,January
2.167,41.385,2019-06-27,Thursday,June
2.168,41.385,2019-09-08,Sunday,September
2.168,41.385,2019-06-30,Sunday,June
2.168,41.385,2019-08-15,Thursday,August
2.168,41.385,2019-03-21,Thursday,March
2.168,41.385,2019-10-04,Friday,October
2.168,41.385,2019-08-06,Tuesday,August
2.168,41.385,2019-10-14,Monday,October
2.168,41.385,2019-04-29,Monday,April
2.17,41.385,2019-02-27,Wednesday,February
2.17,41.385,2019-04-09,Tuesday,April
2.17,41.385,2019-06-15,Saturday,June
2.17,41.385,2019-03-24,Sunday,March
2.17,41.385,2019-07-31,Wednesday,July
2.17,41.385,2019-05-15,Wednesday,May
2.171,41.385,2019-10-11,Friday,October
2.171,41.385,2019-12-18,Wednesday,December
2.171,41.385,2019-06-30,Sunday,June
2.172,41.385,2019-03-25,Monday,March
2.172,41.385,2019-08-22,Thursday,August
2.172,41.385,2019-12-09,Monday,December
2.172,41.385,2019-08-15,Thursday,August
2.172,41.385,2019-08-25,Sunday,August
2.172,41.385,2019-11-25,Monday,November
2.172,41.385,2019-12-14,Saturday,December
2.173,41.385,2019-07-28,Sunday,July
2.173,41.385,2019-09-06,Friday,September
2.173,41.385,2019-08-15,Thursday,August
2.173,41.385,2019-12-30,Monday,December
2.178,41.385,2019-01-25,Friday,January
2.179,41.385,2019-08-29,Thursday,August
2.184,41.386,2019-08-31,Saturday,August
2.184,41.386,2019-03-16,Saturday,March
2.184,41.386,2019-02-06,Wednesday,February
2.185,41.386,2019-07-25,Thursday,July
2.185,41.386,2019-02-20,Wednesday,February
2.185,41.386,2019-02-08,Friday,February
2.185,41.386,2019-02-16,Saturday,February
2.185,41.386,2019-02-11,Monday,February
2.185,41.386,2019-01-11,Friday,January
2.185,41.386,2019-06-08,Saturday,June
2.185,41.386,2019-04-23,Tuesday,April
2.186,41.386,2019-08-14,Wednesday,August
2.186,41.386,2019-01-13,Sunday,January
2.154,41.385,2019-07-15,Monday,July
2.16,41.385,2019-03-14,Thursday,March
2.16,41.385,2019-12-19,Thursday,December
2.16,41.385,2019-05-03,Friday,May
2.16,41.385,2019-02-27,Wednesday,February
2.16,41.385,2019-10-16,Wednesday,October
2.16,41.385,2019-10-14,Monday,October
2.16,41.385,2019-03-12,Tuesday,March
2.16,41.385,2019-04-28,Sunday,April
2.161,41.385,2019-10-03,Thursday,October
2.161,41.385,2019-09-18,Wednesday,September
2.161,41.385,2019-11-29,Friday,November
2.161,41.385,2019-04-08,Monday,April
2.161,41.385,2019-08-09,Friday,August
2.161,41.385,2019-09-26,Thursday,September
2.161,41.385,2019-11-20,Wednesday,November
2.161,41.385,2019-07-28,Sunday,July
2.162,41.385,2019-03-03,Sunday,March
2.162,41.385,2019-01-03,Thursday,January
2.162,41.385,2019-11-27,Wednesday,November
2.163,41.385,2019-10-22,Tuesday,October
2.163,41.385,2019-02-12,Tuesday,February
2.164,41.385,2019-11-27,Wednesday,November
2.164,41.385,2019-08-12,Monday,August
2.164,41.385,2019-03-08,Friday,March
2.165,41.385,2019-07-25,Thursday,July
2.165,41.385,2019-06-15,Saturday,June
2.165,41.385,2019-12-12,Thursday,December
2.165,41.385,2019-03-28,Thursday,March
2.165,41.385,2019-09-17,Tuesday,September
2.165,41.385,2019-01-23,Wednesday,January
2.166,41.385,2019-06-27,Thursday,June
2.166,41.385,2019-08-15,Thursday,August
2.166,41.385,2019-08-26,Monday,August
2.166,41.385,2019-03-13,Wednesday,March
2.166,41.385,2019-12-11,Wednesday,December
2.167,41.385,2019-03-02,Saturday,March
2.167,41.385,2019-11-28,Thursday,November
2.167,41.385,2019-08-21,Wednesday,August
2.167,41.385,2019-11-23,Saturday,November
2.167,41.385,2019-09-07,Saturday,September
2.167,41.385,2019-03-10,Sunday,March
2.167,41.385,2019-05-29,Wednesday,May
2.167,41.385,2019-03-23,Saturday,March
2.167,41.385,2019-07-20,Saturday,July
2.168,41.385,2019-07-02,Tuesday,July
2.168,41.385,2019-04-29,Monday,April
2.168,41.385,2019-10-24,Thursday,October
2.168,41.385,2019-11-15,Friday,November
2.168,41.385,2019-09-30,Monday,September
2.168,41.385,2019-11-17,Sunday,November
2.168,41.385,2019-10-11,Friday,October
2.168,41.385,2019-11-02,Saturday,November
2.169,41.385,2019-09-01,Sunday,September
2.17,41.385,2019-01-20,Sunday,January
2.17,41.385,2019-08-07,Wednesday,August
2.17,41.385,2019-06-30,Sunday,June
2.17,41.385,2019-12-03,Tuesday,December
2.17,41.385,2019-08-10,Saturday,August
2.17,41.385,2019-02-14,Thursday,February
2.17,41.385,2019-04-11,Thursday,April
2.171,41.385,2019-03-30,Saturday,March
2.171,41.385,2019-11-11,Monday,November
2.172,41.385,2019-02-28,Thursday,February
2.172,41.385,2019-01-09,Wednesday,January
2.172,41.385,2019-02-13,Wednesday,February
2.172,41.385,2019-06-16,Sunday,June
2.172,41.385,2019-06-16,Sunday,June
2.172,41.385,2019-01-09,Wednesday,January
2.172,41.385,2019-06-15,Saturday,June
2.172,41.385,2019-10-11,Friday,October
2.173,41.385,2019-04-18,Thursday,April
2.173,41.385,2019-03-10,Sunday,March
2.173,41.385,2019-12-12,Thursday,December
2.173,41.385,2019-07-31,Wednesday,July
2.179,41.385,2019-07-08,Monday,July
2.18,41.385,2019-08-13,Tuesday,August
2.183,41.386,2019-03-13,Wednesday,March
2.184,41.385,2019-11-11,Monday,November
2.184,41.385,2019-02-12,Tuesday,February
2.184,41.385,2019-09-30,Monday,September
2.185,41.385,2019-05-26,Sunday,May
2.185,41.385,2019-11-03,Sunday,November
2.185,41.385,2019-12-04,Wednesday,December
2.185,41.385,2019-12-20,Friday,December
2.185,41.385,2019-01-25,Friday,January
2.185,41.385,2019-07-30,Tuesday,July
2.185,41.385,2019-04-27,Saturday,April
2.185,41.385,2019-02-17,Sunday,February
2.186,41.385,2019-01-17,Thursday,January
2.186,41.385,2019-11-05,Tuesday,November
2.186,41.385,2019-08-31,Saturday,August
2.153,41.387,2019-08-27,Tuesday,August
2.154,41.387,2019-10-21,Monday,October
2.154,41.387,2019-06-27,Thursday,June
2.155,41.387,2019-02-05,Tuesday,February
2.157,41.387,2019-02-01,Friday,February
2.157,41.387,2019-05-10,Friday,May
2.181,41.386,2019-10-19,Saturday,October
2.158,41.387,2019-11-28,Thursday,November
2.177,41.385,2019-06-13,Thursday,June
2.177,41.385,2019-07-24,Wednesday,July
2.181,41.386,2019-08-07,Wednesday,August
2.164,41.385,2019-09-06,Friday,September
2.178,41.385,2019-09-10,Tuesday,September
2.157,41.385,2019-08-08,Thursday,August
2.164,41.385,2019-03-21,Thursday,March
2.181,41.385,2019-06-16,Sunday,June
2.181,41.385,2019-08-09,Friday,August
2.131,41.385,2019-05-05,Sunday,May
2.155,41.385,2019-09-20,Friday,September
2.164,41.385,2019-01-31,Thursday,January
2.169,41.385,2019-04-06,Saturday,April
2.169,41.385,2019-08-20,Tuesday,August
2.173,41.385,2019-05-20,Monday,May
2.141,41.385,2019-02-23,Saturday,February
2.154,41.385,2019-07-03,Wednesday,July
2.154,41.385,2019-03-23,Saturday,March
2.155,41.385,2019-11-12,Tuesday,November
2.159,41.385,2019-10-25,Friday,October
2.16,41.385,2019-11-30,Saturday,November
2.16,41.385,2019-05-01,Wednesday,May
2.16,41.385,2019-10-08,Tuesday,October
2.16,41.385,2019-12-13,Friday,December
2.16,41.385,2019-05-30,Thursday,May
2.16,41.385,2019-12-09,Monday,December
2.16,41.385,2019-10-18,Friday,October
2.16,41.385,2019-06-22,Saturday,June
2.161,41.385,2019-09-02,Monday,September
2.161,41.385,2019-01-20,Sunday,January
2.161,41.385,2019-11-28,Thursday,November
2.161,41.385,2019-03-04,Monday,March
2.161,41.385,2019-04-02,Tuesday,April
2.161,41.385,2019-03-13,Wednesday,March
2.161,41.385,2019-11-24,Sunday,November
2.161,41.385,2019-07-03,Wednesday,July
2.162,41.385,2019-01-19,Saturday,January
2.162,41.385,2019-06-11,Tuesday,June
2.162,41.385,2019-06-02,Sunday,June
2.162,41.385,2019-04-24,Wednesday,April
2.163,41.385,2019-06-05,Wednesday,June
2.163,41.385,2019-04-15,Monday,April
2.163,41.385,2019-12-10,Tuesday,December
2.164,41.385,2019-12-18,Wednesday,December
2.165,41.385,2019-08-05,Monday,August
2.165,41.385,2019-02-07,Thursday,February
2.165,41.385,2019-05-31,Friday,May
2.165,41.385,2019-06-29,Saturday,June
2.165,41.385,2019-11-07,Thursday,November
2.165,41.385,2019-10-12,Saturday,October
2.165,41.385,2019-01-24,Thursday,January
2.165,41.385,2019-11-08,Friday,November
2.165,41.385,2019-04-14,Sunday,April
2.166,41.385,2019-12-29,Sunday,December
2.166,41.385,2019-06-29,Saturday,June
2.166,41.385,2019-11-16,Saturday,November
2.166,41.385,2019-04-18,Thursday,April
2.167,41.385,2019-02-16,Saturday,February
2.167,41.385,2019-05-13,Monday,May
2.167,41.385,2019-07-03,Wednesday,July
2.167,41.385,2019-01-04,Friday,January
2.167,41.385,2019-09-28,Saturday,September
2.167,41.385,2019-05-06,Monday,May
2.167,41.385,2019-10-05,Saturday,October
2.167,41.385,2019-11-20,Wednesday,November
2.167,41.385,2019-01-15,Tuesday,January
2.168,41.385,2019-12-11,Wednesday,December
2.168,41.385,2019-04-07,Sunday,April
2.168,41.385,2019-01-22,Tuesday,January
2.168,41.385,2019-04-12,Friday,April
2.168,41.385,2019-03-03,Sunday,March
2.168,41.385,2019-03-21,Thursday,March
2.168,41.385,2019-09-05,Thursday,September
2.169,41.385,2019-05-22,Wednesday,May
2.169,41.385,2019-04-13,Saturday,April
2.17,41.385,2019-02-27,Wednesday,February
2.17,41.385,2019-05-19,Sunday,May
2.17,41.385,2019-11-24,Sunday,November
2.17,41.385,2019-09-11,Wednesday,September
2.17,41.385,2019-03-23,Saturday,March
2.17,41.385,2019-05-20,Monday,May
2.17,41.385,2019-09-30,Monday,September
2.17,41.385,2019-02-11,Monday,February
2.17,41.385,2019-08-15,Thursday,August
2.171,41.385,2019-10-08,Tuesday,October
2.171,41.385,2019-10-02,Wednesday,October
2.171,41.385,2019-07-30,Tuesday,July
2.172,41.385,2019-11-16,Saturday,November
2.172,41.385,2019-01-07,Monday,January
2.172,41.385,2019-12-25,Wednesday,December
2.172,41.385,2019-10-29,Tuesday,October
2.172,41.385,2019-12-26,Thursday,December
2.172,41.385,2019-08-24,Saturday,August
2.172,41.385,2019-10-19,Saturday,October
2.172,41.385,2019-11-23,Saturday,November
2.173,41.385,2019-11-25,Monday,November
2.173,41.385,2019-10-22,Tuesday,October
2.173,41.385,2019-10-01,Tuesday,October
2.173,41.385,2019-04-12,Friday,April
2.173,41.385,2019-05-30,Thursday,May
2.178,41.385,2019-05-22,Wednesday,May
2.179,41.385,2019-09-23,Monday,September
2.18,41.385,2019-07-08,Monday,July
2.181,41.385,2019-12-11,Wednesday,December
2.184,41.385,2019-07-19,Friday,July
2.184,41.385,2019-02-05,Tuesday,February
2.184,41.385,2019-08-18,Sunday,August
2.184,41.385,2019-04-06,Saturday,April
2.185,41.385,2019-06-02,Sunday,June
2.185,41.385,2019-01-12,Saturday,January
2.185,41.385,2019-12-22,Sunday,December
2.185,41.385,2019-11-18,Monday,November
2.185,41.385,2019-04-22,Monday,April
2.185,41.385,2019-11-19,Tuesday,November
2.185,41.385,2019-10-23,Wednesday,October
2.185,41.385,2019-10-17,Thursday,October
2.186,41.385,2019-03-06,Wednesday,March
2.186,41.385,2019-03-26,Tuesday,March
2.186,41.385,2019-05-12,Sunday,May
2.186,41.385,2019-02-16,Saturday,February
2.154,41.385,2019-04-27,Saturday,April
2.154,41.385,2019-04-05,Friday,April
2.155,41.385,2019-01-25,Friday,January
2.155,41.385,2019-11-06,Wednesday,November
2.159,41.385,2019-11-24,Sunday,November
2.16,41.385,2019-08-07,Wednesday,August
2.16,41.385,2019-03-15,Friday,March
2.16,41.385,2019-08-09,Friday,August
2.16,41.385,2019-12-27,Friday,December
2.16,41.385,2019-07-03,Wednesday,July
2.16,41.385,2019-09-10,Tuesday,September
2.16,41.385,2019-08-07,Wednesday,August
2.16,41.385,2019-07-22,Monday,July
2.161,41.385,2019-07-18,Thursday,July
2.161,41.385,2019-01-22,Tuesday,January
2.161,41.385,2019-11-23,Saturday,November
2.161,41.385,2019-05-29,Wednesday,May
2.161,41.385,2019-10-07,Monday,October
2.161,41.385,2019-09-12,Thursday,September
2.161,41.385,2019-01-31,Thursday,January
2.161,41.385,2019-10-01,Tuesday,October
2.162,41.385,2019-03-07,Thursday,March
2.162,41.385,2019-06-24,Monday,June
2.162,41.385,2019-03-08,Friday,March
2.162,41.385,2019-12-11,Wednesday,December
2.163,41.385,2019-03-31,Sunday,March
2.163,41.385,2019-02-12,Tuesday,February
2.164,41.385,2019-12-26,Thursday,December
2.164,41.385,2019-08-15,Thursday,August
2.164,41.385,2019-12-01,Sunday,December
2.165,41.385,2019-08-14,Wednesday,August
2.165,41.385,2019-08-16,Friday,August
2.165,41.385,2019-03-08,Friday,March
2.165,41.385,2019-04-20,Saturday,April
2.165,41.385,2019-09-11,Wednesday,September
2.165,41.385,2019-10-28,Monday,October
2.165,41.385,2019-04-05,Friday,April
2.165,41.385,2019-01-13,Sunday,January
2.166,41.385,2019-07-21,Sunday,July
2.166,41.385,2019-02-16,Saturday,February
2.166,41.385,2019-08-30,Friday,August
2.167,41.385,2019-02-27,Wednesday,February
2.167,41.385,2019-01-26,Saturday,January
2.167,41.385,2019-08-23,Friday,August
2.167,41.385,2019-10-15,Tuesday,October
2.167,41.385,2019-10-16,Wednesday,October
2.167,41.385,2019-07-21,Sunday,July
2.167,41.385,2019-09-12,Thursday,September
2.167,41.385,2019-07-24,Wednesday,July
2.167,41.385,2019-01-17,Thursday,January
2.168,41.385,2019-02-22,Friday,February
2.168,41.385,2019-04-10,Wednesday,April
2.168,41.385,2019-03-23,Saturday,March
2.168,41.385,2019-08-24,Saturday,August
2.168,41.385,2019-02-28,Thursday,February
2.168,41.385,2019-05-11,Saturday,May
2.169,41.385,2019-09-26,Thursday,September
2.17,41.385,2019-02-18,Monday,February
2.17,41.385,2019-01-09,Wednesday,January
2.17,41.385,2019-11-13,Wednesday,November
2.17,41.385,2019-01-13,Sunday,January
2.17,41.385,2019-10-30,Wednesday,October
2.17,41.385,2019-08-06,Tuesday,August
2.17,41.385,2019-04-06,Saturday,April
2.17,41.385,2019-04-27,Saturday,April
2.171,41.385,2019-11-08,Friday,November
2.171,41.385,2019-02-04,Monday,February
2.171,41.385,2019-09-03,Tuesday,September
2.171,41.385,2019-07-02,Tuesday,July
2.172,41.385,2019-08-01,Thursday,August
2.172,41.385,2019-03-23,Saturday,March
2.172,41.385,2019-12-10,Tuesday,December
2.172,41.385,2019-10-17,Thursday,October
2.172,41.385,2019-10-17,Thursday,October
2.172,41.385,2019-06-13,Thursday,June
2.172,41.385,2019-09-18,Wednesday,September
2.172,41.385,2019-10-11,Friday,October
2.173,41.385,2019-05-21,Tuesday,May
2.173,41.385,2019-11-17,Sunday,November
2.173,41.385,2019-03-02,Saturday,March
2.173,41.385,2019-09-19,Thursday,September
2.179,41.385,2019-07-14,Sunday,July
2.18,41.385,2019-09-15,Sunday,September
2.18,41.385,2019-10-28,Monday,October
2.183,41.385,2019-11-11,Monday,November
2.183,41.385,2019-05-06,Monday,May
2.184,41.385,2019-04-19,Friday,April
2.184,41.385,2019-10-25,Friday,October
2.184,41.385,2019-11-20,Wednesday,November
2.185,41.385,2019-11-19,Tuesday,November
2.185,41.385,2019-06-11,Tuesday,June
2.185,41.385,2019-11-09,Saturday,November
2.185,41.385,2019-06-13,Thursday,June
2.185,41.385,2019-08-12,Monday,August
2.185,41.385,2019-06-18,Tuesday,June
2.185,41.385,2019-05-27,Monday,May
2.185,41.385,2019-11-23,Saturday,November
2.186,41.385,2019-03-01,Friday,March
2.186,41.385,2019-11-11,Monday,November
2.186,41.385,2019-02-21,Thursday,February
2.186,41.385,2019-12-03,Tuesday,December
2.154,41.385,2019-04-27,Saturday,April
2.154,41.385,2019-11-18,Monday,November
2.154,41.385,2019-02-06,Wednesday,February
2.154,41.385,2019-04-17,Wednesday,April
2.155,41.385,2019-05-09,Thursday,May
2.157,41.385,2019-05-10,Friday,May
2.159,41.385,2019-10-03,Thursday,October
2.16,41.385,2019-10-24,Thursday,October
2.16,41.385,2019-01-25,Friday,January
2.16,41.385,2019-09-20,Friday,September
2.16,41.385,2019-02-11,Monday,February
2.16,41.385,2019-07-07,Sunday,July
2.16,41.385,2019-07-19,Friday,July
2.16,41.385,2019-06-27,Thursday,June
2.161,41.385,2019-10-23,Wednesday,October
2.161,41.385,2019-05-02,Thursday,May
2.161,41.385,2019-08-26,Monday,August
2.161,41.385,2019-02-26,Tuesday,February
2.161,41.385,2019-08-05,Monday,August
2.161,41.385,2019-11-18,Monday,November
2.161,41.385,2019-09-08,Sunday,September
2.161,41.385,2019-08-29,Thursday,August
2.162,41.385,2019-11-23,Saturday,November
2.162,41.385,2019-09-18,Wednesday,September
2.162,41.385,2019-01-11,Friday,January
2.162,41.385,2019-10-30,Wednesday,October
2.162,41.385,2019-12-15,Sunday,December
2.163,41.385,2019-12-08,Sunday,December
2.163,41.385,2019-07-02,Tuesday,July
2.165,41.385,2019-01-18,Friday,January
2.165,41.385,2019-01-27,Sunday,January
2.165,41.385,2019-04-18,Thursday,April
2.165,41.385,2019-02-27,Wednesday,February
2.165,41.385,2019-11-29,Friday,November
2.165,41.385,2019-10-06,Sunday,October
2.165,41.385,2019-01-21,Monday,January
2.166,41.385,2019-01-23,Wednesday,January
2.166,41.385,2019-05-08,Wednesday,May
2.166,41.385,2019-06-20,Thursday,June
2.166,41.385,2019-06-10,Monday,June
2.167,41.385,2019-11-19,Tuesday,November
2.167,41.385,2019-12-27,Friday,December
2.167,41.385,2019-06-30,Sunday,June
2.167,41.385,2019-11-25,Monday,November
2.167,41.385,2019-06-02,Sunday,June
2.167,41.385,2019-05-31,Friday,May
2.167,41.385,2019-04-26,Friday,April
2.167,41.385,2019-10-19,Saturday,October
2.168,41.385,2019-05-05,Sunday,May
2.168,41.385,2019-06-21,Friday,June
2.168,41.385,2019-01-22,Tuesday,January
2.168,41.385,2019-07-21,Sunday,July
2.168,41.385,2019-05-01,Wednesday,May
2.169,41.385,2019-07-28,Sunday,July
2.17,41.385,2019-02-06,Wednesday,February
2.17,41.385,2019-02-24,Sunday,February
2.17,41.385,2019-03-25,Monday,March
2.17,41.385,2019-06-14,Friday,June
2.17,41.385,2019-07-12,Friday,July
2.17,41.385,2019-10-25,Friday,October
2.17,41.385,2019-02-24,Sunday,February
2.171,41.385,2019-05-10,Friday,May
2.171,41.385,2019-09-04,Wednesday,September
2.171,41.385,2019-02-13,Wednesday,February
2.171,41.385,2019-12-15,Sunday,December
2.171,41.385,2019-09-26,Thursday,September
2.172,41.385,2019-08-24,Saturday,August
2.172,41.385,2019-05-19,Sunday,May
2.172,41.385,2019-10-21,Monday,October
2.172,41.385,2019-04-16,Tuesday,April
2.172,41.385,2019-03-10,Sunday,March
2.172,41.385,2019-06-01,Saturday,June
2.172,41.385,2019-07-08,Monday,July
2.172,41.385,2019-04-15,Monday,April
2.173,41.385,2019-11-23,Saturday,November
2.173,41.385,2019-02-22,Friday,February
2.173,41.385,2019-03-18,Monday,March
2.173,41.385,2019-11-26,Tuesday,November
